Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Max Temp,Min Temp,Mean Temp,Heat Deg Days,Cool Deg Days,Total Precip (mm),Snow on Grnd (cm)
-79.4,43.67,TORONTO CITY,6158355,2021-08-16,2021,8,16,24,17,20.5,0,2.5,0,
-79.4,43.67,TORONTO CITY,6158355,2021-08-17,2021,8,17,28,21.6,24.8,0,6.8,0,
-79.4,43.67,TORONTO CITY,6158355,2021-08-18,2021,8,18,27.4,21.4,24.4,0,6.4,0.8,
-79.4,43.67,TORONTO CITY,6158355,2021-08-19,2021,8,19,30.8,20.6,25.7,0,7.7,0,
-79.4,43.67,TORONTO CITY,6158355,2021-08-20,2021,8,20,29.8,19.2,24.5,0,6.5,0,
-79.4,43.67,TORONTO CITY,6158355,2021-08-21,2021,8,21,29.3,23.1,26.2,0,8.2,0,
-79.4,43.67,TORONTO CITY,6158355,2021-08-22,2021,8,22,29.9,21.6,25.8,0,7.8,0,
-79.4,43.67,TORONTO CITY,6158355,2021-08-23,2021,8,23,32.3,22,27.2,0,9.2,0,
-79.4,43.67,TORONTO CITY,6158355,2021-08-24,2021,8,24,31.1,20,25.5,0,7.5,0,
-79.4,43.67,TORONTO CITY,6158355,2021-08-25,2021,8,25,30,22.9,26.5,0,8.5,0,
-79.4,43.67,TORONTO CITY,6158355,2021-08-26,2021,8,26,32.7,22.7,27.7,0,9.7,0.4,
-79.4,43.67,TORONTO CITY,6158355,2021-08-27,2021,8,27,26.8,21.9,24.4,0,6.4,0,
-79.4,43.67,TORONTO CITY,6158355,2021-08-28,2021,8,28,27.2,20.1,23.6,0,5.6,4.4,
-79.4,43.67,TORONTO CITY,6158355,2021-08-29,2021,8,29,30.8,22,26.4,0,8.4,2.6,
-79.4,43.67,TORONTO CITY,6158355,2021-08-30,2021,8,30,30.2,20,25.1,0,7.1,0,
-79.4,43.67,TORONTO CITY,6158355,2021-08-31,2021,8,31,26.9,18.1,22.5,0,4.5,0,
-79.4,43.67,TORONTO CITY,6158355,2021-09-01,2021,9,1,25.1,17.3,21.2,0,3.2,0,
-79.4,43.67,TORONTO CITY,6158355,2021-09-02,2021,9,2,22.4,13,17.7,0.3,0,0,
-79.4,43.67,TORONTO CITY,6158355,2021-09-03,2021,9,3,22.6,13,17.8,0.2,0,0,
-79.4,43.67,TORONTO CITY,6158355,2021-09-04,2021,9,4,25,14,19.5,0,1.5,2.9,
-79.4,43.67,TORONTO CITY,6158355,2021-09-05,2021,9,5,27.8,18.2,23,0,5,2.3,
-79.4,43.67,TORONTO CITY,6158355,2021-09-06,2021,9,6,24,14.4,19.2,0,1.2,3.5,
-79.4,43.67,TORONTO CITY,6158355,2021-09-07,2021,9,7,25.3,13.6,19.5,0,1.5,21.8,
-79.4,43.67,TORONTO CITY,6158355,2021-09-08,2021,9,8,26.5,16.3,21.4,0,3.4,19,
-79.4,43.67,TORONTO CITY,6158355,2021-09-09,2021,9,9,22.2,14.8,18.5,0,0.5,0.2,
-79.4,43.67,TORONTO CITY,6158355,2021-09-10,2021,9,10,23.3,12.5,17.9,0.1,0,0,
-79.4,43.67,TORONTO CITY,6158355,2021-09-11,2021,9,11,25.7,14,19.8,0,1.8,0,
-79.4,43.67,TORONTO CITY,6158355,2021-09-12,2021,9,12,24.2,15.6,19.9,0,1.9,2.3,
-79.4,43.67,TORONTO CITY,6158355,2021-09-13,2021,9,13,22.4,13.3,17.9,0.1,0,0,
-79.4,43.67,TORONTO CITY,6158355,2021-09-14,2021,9,14,25,16.2,20.6,0,2.6,16.9,
-79.4,43.67,TORONTO CITY,6158355,2021-09-15,2021,9,15,22.7,16.7,19.7,0,1.7,0,
-79.4,43.67,TORONTO CITY,6158355,2021-09-16,2021,9,16,22.9,15.9,19.4,0,1.4,0,
-79.4,43.67,TORONTO CITY,6158355,2021-09-17,2021,9,17,26.2,16.6,21.4,0,3.4,0,
-79.4,43.67,TORONTO CITY,6158355,2021-09-18,2021,9,18,25.1,14.3,19.7,0,1.7,0,
-79.4,43.67,TORONTO CITY,6158355,2021-09-19,2021,9,19,21.1,14.1,17.6,0.4,0,0,
-79.4,43.67,TORONTO CITY,6158355,2021-09-20,2021,9,20,23.3,14.7,19,0,1,0,
-79.4,43.67,TORONTO CITY,6158355,2021-09-21,2021,9,21,25.5,19.3,22.4,0,4.4,6.2,
-79.4,43.67,TORONTO CITY,6158355,2021-09-22,2021,9,22,19.9,13,16.5,1.5,0,49.9,
-79.4,43.67,TORONTO CITY,6158355,2021-09-23,2021,9,23,18.7,13.2,16,2,0,4.2,
-79.4,43.67,TORONTO CITY,6158355,2021-09-24,2021,9,24,17.3,11.8,14.6,3.4,0,0.4,
-79.4,43.67,TORONTO CITY,6158355,2021-09-25,2021,9,25,21,11,16,2,0,3.4,
-79.4,43.67,TORONTO CITY,6158355,2021-09-26,2021,9,26,20.5,9,14.7,3.3,0,3.3,
-79.4,43.67,TORONTO CITY,6158355,2021-09-27,2021,9,27,24.7,14.3,19.5,0,1.5,2.3,
-79.4,43.67,TORONTO CITY,6158355,2021-09-28,2021,9,28,17.4,10.8,14.1,3.9,0,0,
-79.4,43.67,TORONTO CITY,6158355,2021-09-29,2021,9,29,20.8,10.5,15.6,2.4,0,0,
-79.4,43.67,TORONTO CITY,6158355,2021-09-30,2021,9,30,15.9,9.9,12.9,5.1,0,0,
-79.4,43.67,TORONTO CITY,6158355,2021-10-01,2021,10,1,18.6,10.1,14.3,3.7,0,0,
-79.4,43.67,TORONTO CITY,6158355,2021-10-02,2021,10,2,24.4,13.5,19,0,1,0.1,
-79.4,43.67,TORONTO CITY,6158355,2021-10-03,2021,10,3,19.4,15.3,17.4,0.6,0,22.8,
-79.4,43.67,TORONTO CITY,6158355,2021-10-04,2021,10,4,16.2,14.6,15.4,2.6,0,4.2,
-79.4,43.67,TORONTO CITY,6158355,2021-10-05,2021,10,5,18.5,14.8,16.7,1.3,0,0,
-79.4,43.67,TORONTO CITY,6158355,2021-10-06,2021,10,6,18,15.1,16.5,1.5,0,0,
-79.4,43.67,TORONTO CITY,6158355,2021-10-07,2021,10,7,19.7,16,17.8,0.2,0,0,
-79.4,43.67,TORONTO CITY,6158355,2021-10-08,2021,10,8,19.8,16.1,17.9,0.1,0,0,
-79.4,43.67,TORONTO CITY,6158355,2021-10-09,2021,10,9,19.9,17.4,18.7,0,0.7,7.1,
-79.4,43.67,TORONTO CITY,6158355,2021-10-10,2021,10,10,20.5,16.6,18.6,0,0.6,8.4,
-79.4,43.67,TORONTO CITY,6158355,2021-10-11,2021,10,11,22.1,17,19.6,0,1.6,0,
-79.4,43.67,TORONTO CITY,6158355,2021-10-12,2021,10,12,22.1,16.8,19.5,0,1.5,0,
-79.4,43.67,TORONTO CITY,6158355,2021-10-13,2021,10,13,21.6,16,18.8,0,0.8,0,
-79.4,43.67,TORONTO CITY,6158355,2021-10-14,2021,10,14,21.6,14.8,18.2,0,0.2,1.4,
-79.4,43.67,TORONTO CITY,6158355,2021-10-15,2021,10,15,19.8,14.8,17.3,0.7,0,20.4,
-79.4,43.67,TORONTO CITY,6158355,2021-10-16,2021,10,16,15.4,10.3,12.9,5.1,0,1.8,
-79.4,43.67,TORONTO CITY,6158355,2021-10-17,2021,10,17,15.2,9.4,12.3,5.7,0,0.2,
-79.4,43.67,TORONTO CITY,6158355,2021-10-18,2021,10,18,13.4,6.3,9.9,8.1,0,0,
-79.4,43.67,TORONTO CITY,6158355,2021-10-19,2021,10,19,21.1,5.9,13.5,4.5,0,0,
-79.4,43.67,TORONTO CITY,6158355,2021-10-20,2021,10,20,18.2,11.9,15,3,0,0.8,
-79.4,43.67,TORONTO CITY,6158355,2021-10-21,2021,10,21,17.2,9.4,13.3,4.7,0,2.6,
-79.4,43.67,TORONTO CITY,6158355,2021-10-22,2021,10,22,9.5,5.1,7.3,10.7,0,0,
-79.4,43.67,TORONTO CITY,6158355,2021-10-23,2021,10,23,10,4.6,7.3,10.7,0,0,
-79.4,43.67,TORONTO CITY,6158355,2021-10-24,2021,10,24,13.1,5.3,9.2,8.8,0,1.8,
-79.4,43.67,TORONTO CITY,6158355,2021-10-25,2021,10,25,9.5,5.4,7.4,10.6,0,18.8,
-79.4,43.67,TORONTO CITY,6158355,2021-10-26,2021,10,26,9.5,5.3,7.4,10.6,0,6.7,
-79.4,43.67,TORONTO CITY,6158355,2021-10-27,2021,10,27,16.7,9,12.8,5.2,0,0,
-79.4,43.67,TORONTO CITY,6158355,2021-10-28,2021,10,28,10.8,7.6,9.2,8.8,0,0,
-79.4,43.67,TORONTO CITY,6158355,2021-10-29,2021,10,29,13.3,9.1,11.2,6.8,0,15.2,
-79.4,43.67,TORONTO CITY,6158355,2021-10-30,2021,10,30,10.1,8.4,9.2,8.8,0,18.6,
-79.4,43.67,TORONTO CITY,6158355,2021-10-31,2021,10,31,15.3,8.1,11.7,6.3,0,0,
-79.4,43.67,TORONTO CITY,6158355,2021-11-01,2021,11,1,,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2021-11-02,2021,11,2,9.2,2.8,6,12,0,0.1,
-79.4,43.67,TORONTO CITY,6158355,2021-11-03,2021,11,3,7.9,1.4,4.6,13.4,0,0,
-79.4,43.67,TORONTO CITY,6158355,2021-11-04,2021,11,4,8.8,1.3,5.1,12.9,0,0,
-79.4,43.67,TORONTO CITY,6158355,2021-11-05,2021,11,5,10,0,5,13,0,0,
-79.4,43.67,TORONTO CITY,6158355,2021-11-06,2021,11,6,11.6,2,6.8,11.2,0,0,
-79.4,43.67,TORONTO CITY,6158355,2021-11-07,2021,11,7,16.2,4.4,10.3,7.7,0,0,
-79.4,43.67,TORONTO CITY,6158355,2021-11-08,2021,11,8,17.3,6,11.6,6.4,0,0,
-79.4,43.67,TORONTO CITY,6158355,2021-11-09,2021,11,9,14.9,8.4,11.7,6.3,0,2.4,
-79.4,43.67,TORONTO CITY,6158355,2021-11-10,2021,11,10,13.2,4.1,8.7,9.3,0,0,
-79.4,43.67,TORONTO CITY,6158355,2021-11-11,2021,11,11,13,7,10,8,0,0.4,
-79.4,43.67,TORONTO CITY,6158355,2021-11-12,2021,11,12,13.1,6.4,9.8,8.2,0,3,
-79.4,43.67,TORONTO CITY,6158355,2021-11-13,2021,11,13,7.8,4,5.9,12.1,0,0,
-79.4,43.67,TORONTO CITY,6158355,2021-11-14,2021,11,14,5.6,2,3.8,14.2,0,9.4,
-79.4,43.67,TORONTO CITY,6158355,2021-11-15,2021,11,15,5.9,1.3,3.6,14.4,0,0.7,
-79.4,43.67,TORONTO CITY,6158355,2021-11-16,2021,11,16,,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2021-11-17,2021,11,17,16.1,3.6,9.8,8.2,0,0.9,
-79.4,43.67,TORONTO CITY,6158355,2021-11-18,2021,11,18,14.5,2.4,8.5,9.5,0,0.2,1
-79.4,43.67,TORONTO CITY,6158355,2021-11-19,2021,11,19,6.4,1.6,4,14,0,0,1
-79.4,43.67,TORONTO CITY,6158355,2021-11-20,2021,11,20,6.8,1.5,4.2,13.8,0,0.3,1
-79.4,43.67,TORONTO CITY,6158355,2021-11-21,2021,11,21,8.6,2.5,5.6,12.4,0,3.4,0
-79.4,43.67,TORONTO CITY,6158355,2021-11-22,2021,11,22,4.9,-0.9,2,16,0,0,0
-79.4,43.67,TORONTO CITY,6158355,2021-11-23,2021,11,23,4,-1.9,1,17,0,0,0
-79.4,43.67,TORONTO CITY,6158355,2021-11-24,2021,11,24,8,-1.1,3.5,14.5,0,0.3,
-79.4,43.67,TORONTO CITY,6158355,2021-11-25,2021,11,25,7.6,4.8,6.2,11.8,0,9,1
-79.4,43.67,TORONTO CITY,6158355,2021-11-26,2021,11,26,4.8,-1.8,1.5,16.5,0,0,1
-79.4,43.67,TORONTO CITY,6158355,2021-11-27,2021,11,27,1.5,-3.2,-0.8,18.8,0,0,1
-79.4,43.67,TORONTO CITY,6158355,2021-11-28,2021,11,28,-0.1,-2.8,-1.4,19.4,0,7.8,1
-79.4,43.67,TORONTO CITY,6158355,2021-11-29,2021,11,29,1.1,-4.6,-1.8,19.8,0,1.3,9
-79.4,43.67,TORONTO CITY,6158355,2021-11-30,2021,11,30,3.7,-2.1,0.8,17.2,0,1.6,6
-79.4,43.67,TORONTO CITY,6158355,2021-12-01,2021,12,1,5.8,1.7,3.8,14.2,0,0,3
-79.4,43.67,TORONTO CITY,6158355,2021-12-02,2021,12,2,10.8,2.5,6.7,11.3,0,0.7,0
-79.4,43.67,TORONTO CITY,6158355,2021-12-03,2021,12,3,2.6,0.5,1.5,16.5,0,0,1
-79.4,43.67,TORONTO CITY,6158355,2021-12-04,2021,12,4,5.5,0.7,3.1,14.9,0,0,0
-79.4,43.67,TORONTO CITY,6158355,2021-12-05,2021,12,5,4.8,-0.2,2.3,15.7,0,14.7,
-79.4,43.67,TORONTO CITY,6158355,2021-12-06,2021,12,6,10.3,-0.9,4.7,13.3,0,2.5,1
-79.4,43.67,TORONTO CITY,6158355,2021-12-07,2021,12,7,-0.7,-5,-2.9,20.9,0,0,
-79.4,43.67,TORONTO CITY,6158355,2021-12-08,2021,12,8,-1,-5.2,-3.1,21.1,0,2,0
-79.4,43.67,TORONTO CITY,6158355,2021-12-09,2021,12,9,2.2,-4.3,-1.1,19.1,0,1.6,2
-79.4,43.67,TORONTO CITY,6158355,2021-12-10,2021,12,10,6.3,2.2,4.2,13.8,0,0,1
-79.4,43.67,TORONTO CITY,6158355,2021-12-11,2021,12,11,16,2.7,9.3,8.7,0,16.4,
-79.4,43.67,TORONTO CITY,6158355,2021-12-12,2021,12,12,7.2,0.7,4,14,0,0.3,0
-79.4,43.67,TORONTO CITY,6158355,2021-12-13,2021,12,13,9.8,3.8,6.8,11.2,0,0,0
-79.4,43.67,TORONTO CITY,6158355,2021-12-14,2021,12,14,6.3,2.3,4.3,13.7,0,0,
-79.4,43.67,TORONTO CITY,6158355,2021-12-15,2021,12,15,11.9,4.2,8.1,9.9,0,1,0
-79.4,43.67,TORONTO CITY,6158355,2021-12-16,2021,12,16,15.2,5.5,10.3,7.7,0,0,
-79.4,43.67,TORONTO CITY,6158355,2021-12-17,2021,12,17,5.9,0.8,3.3,14.7,0,0,
-79.4,43.67,TORONTO CITY,6158355,2021-12-18,2021,12,18,1.4,-2.9,-0.8,18.8,0,8.2,
-79.4,43.67,TORONTO CITY,6158355,2021-12-19,2021,12,19,-2.5,-5.3,-3.9,21.9,0,0,7
-79.4,43.67,TORONTO CITY,6158355,2021-12-20,2021,12,20,4.2,-5.3,-0.6,18.6,0,0,5
-79.4,43.67,TORONTO CITY,6158355,2021-12-21,2021,12,21,4.7,0.4,2.5,15.5,0,0,4
-79.4,43.67,TORONTO CITY,6158355,2021-12-22,2021,12,22,4.6,-3.3,0.7,17.3,0,0.4,2
-79.4,43.67,TORONTO CITY,6158355,2021-12-23,2021,12,23,0.1,-4.9,-2.4,20.4,0,4.1,2
-79.4,43.67,TORONTO CITY,6158355,2021-12-24,2021,12,24,3.8,-0.1,1.9,16.1,0,0.3,5
-79.4,43.67,TORONTO CITY,6158355,2021-12-25,2021,12,25,7.4,3.3,5.4,12.6,0,4.8,
-79.4,43.67,TORONTO CITY,6158355,2021-12-26,2021,12,26,4.4,-4.9,-0.2,18.2,0,0,1
-79.4,43.67,TORONTO CITY,6158355,2021-12-27,2021,12,27,1.3,-5.3,-2,20,0,1.9,
-79.4,43.67,TORONTO CITY,6158355,2021-12-28,2021,12,28,3.1,-0.1,1.5,16.5,0,0.3,3
-79.4,43.67,TORONTO CITY,6158355,2021-12-29,2021,12,29,3.3,0.7,2,16,0,0.1,1
-79.4,43.67,TORONTO CITY,6158355,2021-12-30,2021,12,30,3.5,1.7,2.6,15.4,0,0,0
-79.4,43.67,TORONTO CITY,6158355,2021-12-31,2021,12,31,7.1,2.7,4.9,13.1,0,0,1
-79.4,43.67,TORONTO CITY,6158355,2022-01-01,2022,1,1,5.1,-2.1,1.5,16.5,0,2.4,
-79.4,43.67,TORONTO CITY,6158355,2022-01-02,2022,1,2,-2.1,-10.5,-6.3,24.3,0,2,3
-79.4,43.67,TORONTO CITY,6158355,2022-01-03,2022,1,3,-4,-12.9,-8.4,26.4,0,0,3
-79.4,43.67,TORONTO CITY,6158355,2022-01-04,2022,1,4,3.3,-5.7,-1.2,19.2,0,0,3
-79.4,43.67,TORONTO CITY,6158355,2022-01-05,2022,1,5,4.9,-4.5,0.2,17.8,0,0.3,3
-79.4,43.67,TORONTO CITY,6158355,2022-01-06,2022,1,6,-1.5,-6.3,-3.9,21.9,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-01-07,2022,1,7,-4.5,-11.6,-8.1,26.1,0,0,1
-79.4,43.67,TORONTO CITY,6158355,2022-01-08,2022,1,8,1.9,-12.6,-5.4,23.4,0,0.5,
-79.4,43.67,TORONTO CITY,6158355,2022-01-09,2022,1,9,4.3,-6.6,-1.1,19.1,0,0.2,
-79.4,43.67,TORONTO CITY,6158355,2022-01-10,2022,1,10,-6.2,-17.4,-11.8,29.8,0,0.1,
-79.4,43.67,TORONTO CITY,6158355,2022-01-11,2022,1,11,-1.7,-20,-10.8,28.8,0,0,0
-79.4,43.67,TORONTO CITY,6158355,2022-01-12,2022,1,12,2.4,-1.7,0.3,17.7,0,0,0
-79.4,43.67,TORONTO CITY,6158355,2022-01-13,2022,1,13,2,-0.8,0.6,17.4,0,0,0
-79.4,43.67,TORONTO CITY,6158355,2022-01-14,2022,1,14,-0.3,-18.1,-9.2,27.2,0,0,0
-79.4,43.67,TORONTO CITY,6158355,2022-01-15,2022,1,15,-12.6,-20.4,-16.5,34.5,0,0,0
-79.4,43.67,TORONTO CITY,6158355,2022-01-16,2022,1,16,0.3,-13.4,-6.6,24.6,0,3.1,0
-79.4,43.67,TORONTO CITY,6158355,2022-01-17,2022,1,17,-2.3,-5,-3.6,21.6,0,36.2,25
-79.4,43.67,TORONTO CITY,6158355,2022-01-18,2022,1,18,0.2,-10.1,-5,23,0,0.8,32
-79.4,43.67,TORONTO CITY,6158355,2022-01-19,2022,1,19,4.6,-7.3,-1.4,19.4,0,0,30
-79.4,43.67,TORONTO CITY,6158355,2022-01-20,2022,1,20,-7.3,-16.4,-11.9,29.9,0,0,24
-79.4,43.67,TORONTO CITY,6158355,2022-01-21,2022,1,21,-8.9,-17.7,-13.3,31.3,0,0.1,23
-79.4,43.67,TORONTO CITY,6158355,2022-01-22,2022,1,22,-3.8,-12.4,-8.1,26.1,0,0,22
-79.4,43.67,TORONTO CITY,6158355,2022-01-23,2022,1,23,-4.1,-14.5,-9.3,27.3,0,0.1,20
-79.4,43.67,TORONTO CITY,6158355,2022-01-24,2022,1,24,-3.8,-14.7,-9.2,27.2,0,4.7,20
-79.4,43.67,TORONTO CITY,6158355,2022-01-25,2022,1,25,-5.4,-12.3,-8.9,26.9,0,0,24
-79.4,43.67,TORONTO CITY,6158355,2022-01-26,2022,1,26,-8.6,-14,-11.3,29.3,0,0.1,24
-79.4,43.67,TORONTO CITY,6158355,2022-01-27,2022,1,27,-3.1,-9,-6,24,0,0,20
-79.4,43.67,TORONTO CITY,6158355,2022-01-28,2022,1,28,-3.2,-16.2,-9.7,27.7,0,0,21
-79.4,43.67,TORONTO CITY,6158355,2022-01-29,2022,1,29,-9.8,-18.6,-14.2,32.2,0,0,21
-79.4,43.67,TORONTO CITY,6158355,2022-01-30,2022,1,30,-4.2,-12.3,-8.2,26.2,0,0,21
-79.4,43.67,TORONTO CITY,6158355,2022-01-31,2022,1,31,-0.7,-5.7,-3.2,21.2,0,0,20
-79.4,43.67,TORONTO CITY,6158355,2022-02-01,2022,2,1,5.3,-2.4,1.4,16.6,0,0,20
-79.4,43.67,TORONTO CITY,6158355,2022-02-02,2022,2,2,4.8,-2.6,1.1,16.9,0,12.6,18
-79.4,43.67,TORONTO CITY,6158355,2022-02-03,2022,2,3,-2.1,-9.6,-5.9,23.9,0,3.5,19
-79.4,43.67,TORONTO CITY,6158355,2022-02-04,2022,2,4,-8.5,-12.1,-10.3,28.3,0,0.7,21
-79.4,43.67,TORONTO CITY,6158355,2022-02-05,2022,2,5,-6.3,-13.8,-10,28,0,0,21
-79.4,43.67,TORONTO CITY,6158355,2022-02-06,2022,2,6,0.2,-6.3,-3.1,21.1,0,0,21
-79.4,43.67,TORONTO CITY,6158355,2022-02-07,2022,2,7,3.3,-1,1.1,16.9,0,0,20
-79.4,43.67,TORONTO CITY,6158355,2022-02-08,2022,2,8,1,-3.9,-1.5,19.5,0,0,19
-79.4,43.67,TORONTO CITY,6158355,2022-02-09,2022,2,9,5.4,-2.7,1.4,16.6,0,0,18
-79.4,43.67,TORONTO CITY,6158355,2022-02-10,2022,2,10,3.6,0.3,1.9,16.1,0,0,17
-79.4,43.67,TORONTO CITY,6158355,2022-02-11,2022,2,11,4.1,-0.1,2,16,0,3.5,17
-79.4,43.67,TORONTO CITY,6158355,2022-02-12,2022,2,12,3.2,-12.7,-4.7,22.7,0,0.6,14
-79.4,43.67,TORONTO CITY,6158355,2022-02-13,2022,2,13,-8.3,-15.6,-12,30,0,0,14
-79.4,43.67,TORONTO CITY,6158355,2022-02-14,2022,2,14,-8.9,-15.3,-12.1,30.1,0,0,14
-79.4,43.67,TORONTO CITY,6158355,2022-02-15,2022,2,15,-2.5,-9.6,-6,24,0,0,14
-79.4,43.67,TORONTO CITY,6158355,2022-02-16,2022,2,16,8.9,-2.9,3,15,0,0.2,14
-79.4,43.67,TORONTO CITY,6158355,2022-02-17,2022,2,17,8,-4.3,1.9,16.1,0,35.8,4
-79.4,43.67,TORONTO CITY,6158355,2022-02-18,2022,2,18,-2.9,-10.3,-6.6,24.6,0,2.3,17
-79.4,43.67,TORONTO CITY,6158355,2022-02-19,2022,2,19,-1.3,-9.1,-5.2,23.2,0,1.5,16
-79.4,43.67,TORONTO CITY,6158355,2022-02-20,2022,2,20,7.5,-8.1,-0.3,18.3,0,0,13
-79.4,43.67,TORONTO CITY,6158355,2022-02-21,2022,2,21,6.7,0,3.4,14.6,0,0,10
-79.4,43.67,TORONTO CITY,6158355,2022-02-22,2022,2,22,9,-0.1,4.4,13.6,0,9.4,6
-79.4,43.67,TORONTO CITY,6158355,2022-02-23,2022,2,23,9.4,-9.4,0,18,0,0,2
-79.4,43.67,TORONTO CITY,6158355,2022-02-24,2022,2,24,-5.4,-10.6,-8,26,0,0,2
-79.4,43.67,TORONTO CITY,6158355,2022-02-25,2022,2,25,-4.9,-9.9,-7.4,25.4,0,4,4
-79.4,43.67,TORONTO CITY,6158355,2022-02-26,2022,2,26,-1.4,-10.5,-6,24,0,0,6
-79.4,43.67,TORONTO CITY,6158355,2022-02-27,2022,2,27,1.5,-7.2,-2.8,20.8,0,0,6
-79.4,43.67,TORONTO CITY,6158355,2022-02-28,2022,2,28,-2.7,-11.1,-6.9,24.9,0,0,5
-79.4,43.67,TORONTO CITY,6158355,2022-03-01,2022,3,1,6,-2.7,1.7,16.3,0,0,6
-79.4,43.67,TORONTO CITY,6158355,2022-03-02,2022,3,2,3.8,-4,-0.1,18.1,0,0.5,4
-79.4,43.67,TORONTO CITY,6158355,2022-03-03,2022,3,3,-4,-9.1,-6.5,24.5,0,0,3
-79.4,43.67,TORONTO CITY,6158355,2022-03-04,2022,3,4,1.8,-8.4,-3.3,21.3,0,0,3
-79.4,43.67,TORONTO CITY,6158355,2022-03-05,2022,3,5,3.7,-1.8,1,17,0,0,3
-79.4,43.67,TORONTO CITY,6158355,2022-03-06,2022,3,6,17.3,3.2,10.2,7.8,0,1.9,1
-79.4,43.67,TORONTO CITY,6158355,2022-03-07,2022,3,7,4.2,-0.5,1.8,16.2,0,5.4,1
-79.4,43.67,TORONTO CITY,6158355,2022-03-08,2022,3,8,3.7,-2,0.9,17.1,0,0,1
-79.4,43.67,TORONTO CITY,6158355,2022-03-09,2022,3,9,4.4,-0.2,2.1,15.9,0,0,1
-79.4,43.67,TORONTO CITY,6158355,2022-03-10,2022,3,10,3.9,-1.2,1.4,16.6,0,0,1
-79.4,43.67,TORONTO CITY,6158355,2022-03-11,2022,3,11,0.4,-2.5,-1,19,0,4.1,1
-79.4,43.67,TORONTO CITY,6158355,2022-03-12,2022,3,12,-1.8,-7.9,-4.8,22.8,0,0.2,2
-79.4,43.67,TORONTO CITY,6158355,2022-03-13,2022,3,13,0.8,-8.9,-4,22,0,0.4,2
-79.4,43.67,TORONTO CITY,6158355,2022-03-14,2022,3,14,7,-2.4,2.3,15.7,0,0,2
-79.4,43.67,TORONTO CITY,6158355,2022-03-15,2022,3,15,3,0.9,2,16,0,10.8,1
-79.4,43.67,TORONTO CITY,6158355,2022-03-16,2022,3,16,3.5,0.2,1.9,16.1,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-03-17,2022,3,17,16.1,0.8,8.5,9.5,0,0,1
-79.4,43.67,TORONTO CITY,6158355,2022-03-18,2022,3,18,15.8,8.6,12.2,5.8,0,0.1,
-79.4,43.67,TORONTO CITY,6158355,2022-03-19,2022,3,19,8.8,4.6,6.7,11.3,0,6.3,0
-79.4,43.67,TORONTO CITY,6158355,2022-03-20,2022,3,20,12.3,3,7.6,10.4,0,0.7,0
-79.4,43.67,TORONTO CITY,6158355,2022-03-21,2022,3,21,14.5,1.8,8.2,9.8,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-03-22,2022,3,22,5.2,0.4,2.8,15.2,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-03-23,2022,3,23,3.8,1.4,2.6,15.4,0,19.5,
-79.4,43.67,TORONTO CITY,6158355,2022-03-24,2022,3,24,10.8,3.5,7.2,10.8,0,0,0
-79.4,43.67,TORONTO CITY,6158355,2022-03-25,2022,3,25,6.7,3.7,5.2,12.8,0,0,1
-79.4,43.67,TORONTO CITY,6158355,2022-03-26,2022,3,26,7.9,0,3.9,14.1,0,1.7,1
-79.4,43.67,TORONTO CITY,6158355,2022-03-27,2022,3,27,0,-7.3,-3.7,21.7,0,1,0
-79.4,43.67,TORONTO CITY,6158355,2022-03-28,2022,3,28,-4.7,-10.1,-7.4,25.4,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-03-29,2022,3,29,2.7,-6.8,-2.1,20.1,0,0,1
-79.4,43.67,TORONTO CITY,6158355,2022-03-30,2022,3,30,5.7,-1.9,1.9,16.1,0,3,0
-79.4,43.67,TORONTO CITY,6158355,2022-03-31,2022,3,31,16.5,4.4,10.4,7.6,0,0.3,
-79.4,43.67,TORONTO CITY,6158355,2022-04-01,2022,4,1,4.4,-0.5,1.9,16.1,0,1.7,
-79.4,43.67,TORONTO CITY,6158355,2022-04-02,2022,4,2,5.8,-1.2,2.3,15.7,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-04-03,2022,4,3,7.6,1.3,4.4,13.6,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-04-04,2022,4,4,7.8,-0.1,3.9,14.1,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-04-05,2022,4,5,11.4,3.7,7.5,10.5,0,0.5,
-79.4,43.67,TORONTO CITY,6158355,2022-04-06,2022,4,6,11.2,7.4,9.3,8.7,0,5.5,
-79.4,43.67,TORONTO CITY,6158355,2022-04-07,2022,4,7,13.1,6.1,9.6,8.4,0,1.6,
-79.4,43.67,TORONTO CITY,6158355,2022-04-08,2022,4,8,9.9,3.5,6.7,11.3,0,1,
-79.4,43.67,TORONTO CITY,6158355,2022-04-09,2022,4,9,8.5,2.3,5.4,12.6,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-04-10,2022,4,10,9.3,1.9,5.6,12.4,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-04-11,2022,4,11,10.8,3.4,7.1,10.9,0,0.2,
